data,cnpj,cnpj_basico,cnpj_ordem,cnpj_dv,identificador_matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,id_pais,data_inicio_atividade,cnae_fiscal_principal,cnae_fiscal_secundaria,sigla_uf,id_municipio,id_municipio_rf,tipo_logradouro,logradouro,numero,complemento,bairro,cep,ddd_1,telefone_1,ddd_2,telefone_2,ddd_fax,fax,email,situacao_especial,data_situacao_especial,cnpj_basico_1,razao_social,natureza_juridica,capital_social,porte
2023-02-15,00831373002158,00831373,0021,58,2,LOUIS DREYFUS COMPANY SUCOS,2,2004-09-28,0,,,2004-09-28,0131800,,SP,3537008,6841,RODOVIA,ANTONIO GIOLO KM 23,SN,FAZENDA SANTA ANGELA,ZONA RURAL,14470000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373001933,00831373,0019,33,2,LOUIS DREYFUS COMPANY SUCOS,2,2004-09-28,0,,,2004-09-28,0131800,,SP,3501004,6119,RODOVIA,ALTINO ARANTES DO NASCIMENTO,SN,KM 12 FAZ RIB FUNDO,ZONA RURAL,14350000,11,30397160,13,21279893,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373006900,00831373,0069,00,2,LOUIS DREYFUS COMPANY SUCOS,2,2011-04-11,0,,,2011-04-11,0131800,,SP,3550506,7111,ESTRADA,ALVINLANDIA A SAO PEDRO DO TURVO,S/N,      FAZENDA SAO LUIZ,ZONA RURAL,18940000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373005254,00831373,0052,54,2,LOUIS DREYFUS COMPANY SUCOS,2,2007-07-12,0,,,2007-07-12,0131800,,SP,3520103,6503,ESTRADA,IGARAPAVA PARA RIFAINA,S/N,KM    23,ZONA RURAL,14540000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373004525,00831373,0045,25,2,LOUIS DREYFUS COMMODITIES AGROINDUSTRIAL LTDA.,8,2011-07-28,1,,,2007-07-03,4693100,,PR,4118204,7745,AVENIDA,PORTUARIA,S/N,ANDAR 2                   SALA  2                         ESCRT. ADMINISTRAT.,PORTO D. PEDRO II,83221570,17,33446064,,,11,38143235,waldemar.belli@ldcommodities.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373000538,00831373,0005,38,2,LOUIS DREYFUS COMPANY SUCOS,2,2004-04-09,0,,,2002-11-05,5211799,,SP,3548500,7071,RUA,DR BEZERRA DE MENEZES,40,,MACUCO,11020000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373007206,00831373,0072,06,2,LOUIS DREYFUS COMPANY SUCOS,2,2012-02-16,0,,,2012-02-16,1033301,,SP,3507506,6249,RODOVIA,"SP 280, KM 216, MARGEM ESQUERDA",S/N,      BIN MORRINHOS,ZONA RURAL,18603970,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373005920,00831373,0059,20,2,,8,2009-04-08,1,,,2008-07-17,1033301,,SP,3511102,6323,AVENIDA,DRA. MARIA INES DAL'ANTONIA CURI,201,,POLO INDUSTRIAL RAUL DE CARVALHO,15813505,17,33446064,,,17,33446001,margarete.ferraresi@ldcommodities.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373006650,00831373,0066,50,2,LOUIS DREYFUS COMPANY SUCOS,2,2011-01-14,0,,,2011-01-14,1033301,4683400,SP,3536505,6831,AVENIDA,CONSTANTE PAVAN,4327,"SALA  D, BLOCO D-2",BETEL,13148198,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373003120,00831373,0031,20,2,LOUIS DREYFUS COMPANY SUCOS,2,2005-01-17,0,,,2005-01-17,1033301,1033302,SP,3506102,6221,AVENIDA,PREFEITO PEDRO PASCHOAL,SN,,JD CIRANDA,14700700,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373003715,00831373,0037,15,2,LOUIS DREYFUS COMPANY SUCOS,2,2005-04-29,0,,,2005-04-29,1033301,"1033302,4683400,4633801,3314710",SP,3506102,6221,RODOVIA,ARMANDO DE SALLES OLIVEIRA KM396,SN,,ZONA RURAL,14707900,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373008008,00831373,0080,08,2,LOUIS DREYFUS COMPANY SUCOS,2,2012-08-22,0,,,2012-08-22,0131800,,MG,3142809,4855,RODOVIA,BR 365 - KM 698,S/N,: FAZENDA MONTE ALEGRE;,ZONA RURAL,38475000,13,21279888,,,17,33446001,spo-ldccscfiscal@ldcom.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373003200,00831373,0032,00,2,LOUIS DREYFUS COMPANY SUCOS,8,2018-01-12,1,,,2005-01-17,4639701,4637199,SP,3548500,7071,AVENIDA,GOVERNADOR MARIO COVAS JUNIOR,S/N,ARMZ: 30; ANDAR: 2; SALA: 1;,ESTUARIO,11020300,13,21279888,,,11,39143235,spo-ldccscfiscal@ldcom.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373000961,00831373,0009,61,2,,8,2015-03-10,1,,,2004-09-28,0142300,,SP,3517406,6449,ESTRADA,GUAIRA A BARRETOS,SN,SITIO SANTA EMILIA,ZONA RURAL,14790000,017,33446000,,,017,33446001,,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373008784,00831373,0087,84,2,LOUIS DREYFUS COMPANY SUCOS,2,2022-10-27,0,,,2022-10-27,0131800,,SP,3548054,2939,ESTRADA,MUNICIPAL SANTO ANTONIO DO ARACANGUA/SUB MECCI,SN,,ZONA RURAL,16130000,13,21279888,,,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,00831373004797,00831373,0047,97,2,LOUIS DREYFUS COMPANY SUCOS,2,2007-07-12,0,,,2007-07-12,0131800,,SP,3538907,6879,ESTRADA,"MUNICIPAL PIRAJUI AO DISTRITO DE CORREDEIRA, KM 9",S/N,      FAZENDA CACHOEIRINHA,ZONA RURAL,16600000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,764310440.0,5
2023-02-15,18844277000751,18844277,0007,51,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2018-06-21,0,,,2018-06-21,4930202,"4930201,5250803",MT,5100201,9191,RODOVIA,MT 240,S/N,QUADRA01                  LOTE  04                  SALA  25,INDUSTRIAL II,78635000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277000247,18844277,0002,47,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2016-11-09,0,,,2016-11-09,4930202,"4930201,5250803",PR,4119905,7777,RODOVIA,BR-376,S/N,KM    506                 SALA  2,COLONIA DONA LUIZA,84043450,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277002029,18844277,0020,29,2,,2,2021-04-15,0,,,2021-04-15,4930202,"4930201,5250803",MG,3170701,5413,RODOVIA,BR-491 VARGINHA-ELOI MENDES,SN,KM    233,AEROPORTO,37030087,11,30397160,13,21279893,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277001219,18844277,0012,19,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2018-11-13,0,,,2018-11-13,4930202,"4930201,5250803",GO,5205109,9301,AVENIDA,JOSE SEVERINO,S/N,QUADRA30                  LOTE  02                  SALA  41,NOSSA SENHORA DE FATIMA,75709150,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277002533,18844277,0025,33,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2021-07-06,0,,,2021-07-06,4930202,"4930201,5250803",MT,5107040,9871,RUA,DO COMERCIO,2767,SALA  A,PARQUE INDUSTRIAL,78850000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277000328,18844277,0003,28,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2017-05-08,0,,,2017-05-08,4930202,"4930201,5250803",GO,5211909,9433,RODOVIA,BR 364 C/ BR 060,S/N,KM    198                 PAVMTO02                  SALA  08,PERIMETRO URBANO,75809899,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277000166,18844277,0001,66,1,LOUIS DREYFUS COMPANY TRANSPORTES,2,2013-09-09,0,,,2013-09-09,4930202,"4930201,5250803",SP,3550308,7107,AVENIDA,BRIGADEIRO FARIA LIMA,1355,ANDAR 13                  CONJ  1301                SALA  B,PINHEIROS,01452919,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277001057,18844277,0010,57,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2018-07-18,0,,,2018-07-18,4930202,"4930201,5250803",MT,5106224,9937,RODOVIA,"BR 163 KM 582,8",S/N,SALA  38,LOTE EXPANSAO URBANA,78450000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277001995,18844277,0019,95,2,,2,2020-07-13,0,,,2020-07-13,4930202,5250803,PA,1503606,471,RODOVIA,TRANSAMAZONICA,S/N,KM    08 BR230                  GLEBA 1A            SALA  18,INTERIOR - MIRITITUBA,68191400,13,21279188,,,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277001308,18844277,0013,08,2,,2,2018-11-23,0,,,2018-11-23,4930202,"4930201,5250803",PR,4104808,7493,RUA,TRES PODERES,5393,SALA  51,CASCAVEL VELHO,85818070,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277000409,18844277,0004,09,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2017-05-19,0,,,2017-05-19,4930202,"4930201,5250803",MT,5107925,9907,AREA,ROD BR 163,5498,KM    746                 LOTE  5                   SALA  20                        EXPANSAO URBANA,AREA RURAL DE SORRISO,78898899,11,30397160,13,21279893,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277002452,18844277,0024,52,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2021-07-06,0,,,2021-07-06,4930202,"4930201,5250803",GO,5213103,9459,RODOVIA,GO-341 - FAZENDA TRES BARRAS,S/N,KM    2.7                 QUADRA108                 LOTE  01                  SALA  A,DISTRITO AGROINDUSTRIAL DE MINEIROS,75837160,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277000832,18844277,0008,32,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2018-06-22,0,,,2018-06-22,4930202,"4930201,5250803",PR,4115200,7691,RODOVIA,PR-317,2022,LOTE  326                 SALA  04                  SALA  05                  SALA  06,GLEBA PATRIMONIO MARINGA,87065021,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277001723,18844277,0017,23,2,,2,2020-03-20,0,,,2020-03-20,4930202,5250803,MT,5107909,8985,RUA,JOAO PEDRO MOREIRA DE CARVALHO,11164,LOTE  93 GLEBA B-1        SALA  230 E 231,LIDIA,78559899,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277002290,18844277,0022,90,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2021-07-06,0,,,2021-07-06,4930202,"4930201,5250803",MT,5100300,9005,RODOVIA,BR 364,S/N,KM    16                  SALA  A,TERMINAL FERRONORTE,78780000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277002614,18844277,0026,14,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2022-01-13,0,,,2022-01-13,4930202,"4930201,5250803",ES,3203908,5677,RODOVIA,OCTAVIO AYRES DE FARIAS,S/N,KM    8.5                 SALA  B,ZONA RURAL,29830000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277001138,18844277,0011,38,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2018-08-16,0,,,2018-08-16,4930202,"4930201,5250803",GO,5211503,9425,VIA EXPRESSA,JULIO BORGES DE SOUZA,4320,SALA  03,NOSSA SENHORA DA SAUDE,75520375,13,21279888,,,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277001480,18844277,0014,80,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2019-01-16,0,,,2019-01-16,4930202,"4930201,5250803",GO,5218805,9571,RODOVIA,BR-060,S/N,KM    388                 ANEXO 1-A,PERIMETRO URBANO,75905025,11,30397160,13,21279893,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277001642,18844277,0016,42,2,LOUIS DREYFUS COMPANNY TRANSPORTES,2,2019-05-27,0,,,2019-05-27,4930202,"4930201,5250803",RS,4306106,8619,RUA,PROCOPIO GOMES,913,ANDAR 1                   SALA  3,CENTRO,98005109,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277002100,18844277,0021,00,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2021-07-06,0,,,2021-07-06,4930202,"4930201,5250803",GO,5205471,73,RUA,INGA OESTE,697,QUADRA898                 LOTE  02                  SALA  A,SETOR INDUSTRIAL,75828000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277001561,18844277,0015,61,2,,2,2019-05-24,0,,,2019-05-24,4930202,5250803,PR,4118204,7745,AVENIDA,AYRTON SENNA DA SILVA,S/N,KM    5                   BLOCO 1                   SALA  3C,INDUSTRIAL,83206410,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277000590,18844277,0005,90,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2017-12-19,0,,,2017-12-19,4930202,"4930201,5250803",MT,5107602,9151,AVENIDA,INDUSTRIAL,1325,QUADRA05                  LOTE  AREA A              SALA  01,PARQUE INDUSTRIAL VETORASSO,78746010,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277000913,18844277,0009,13,2,LOUIS DREYFUS COMPANY TRANPORTES,2,2018-07-18,0,,,2018-07-18,4930202,"4930201,5250803",MT,5103353,131,RUA,BR 158 SAIDA P/PORTO ALEGRE DO NORTE,SN,      GLEBA C-06          LOTE  01A                 QUADRA57                  SALA  28,SANTA GENOVEVA,78652000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277001804,18844277,0018,04,2,,8,2022-09-29,1,,,2020-03-20,4930202,5250803,GO,5206206,9325,RUA,AMAZONAS,16,QUADRA22                  LOTE  16,SETOR OESTE,73850000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277000670,18844277,0006,70,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2018-04-27,0,,,2018-04-27,4930202,"4930201,5250803",SP,3506102,6221,RODOVIA,ARMANDO DE SALLES OLIVEIRA,S/N,KM    396                 SALA  1 PORTAO 1,JARDIM DO BOSQUE,14707000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,18844277002371,18844277,0023,71,2,LOUIS DREYFUS COMPANY TRANSPORTES,2,2021-07-06,0,,,2021-07-06,4930202,"4930201,5250803",MT,5102678,9779,AVENIDA,SENADOR ATILIO FONTANA,2020,SALA  A,DISTRITO INDUSTRIAL I,78840000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,18844277,LOUIS DREYFUS COMPANY TRANSPORTES LTDA,2062,99106488.0,5
2023-02-15,77294254009060,77294254,0090,60,2,,2,2019-08-30,0,,,2019-08-30,4622200,"4623199,4632001,8211300",PA,1506138,567,AVENIDA,SANTA TEREZA,114,SALA  02                  ANDAR 1                   QUADRA01                  LOTE  12,SETOR OESTE,68552248,65,36455000,,,,,juridicotributario@amaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254001590,77294254,0015,90,2,SEMAGGIL,2,2005-11-03,0,,,1993-11-22,4622200,"4632001,4623199,4683400,0163600,5211799,8292000",MT,5107602,9151,RODOVIA,BR 163,S/N,KM 102,ZONA RURAL,78735901,,,,,,,,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254000275,77294254,0002,75,2,AMAGGI,2,2005-11-03,0,,,1982-09-28,4622200,"0163600,4623103,4623199,4632001,4683400,5211701,5211799",MT,5104526,1184,LOTEAMENTO,PROJETO ELDORADO I,S/NR,LOTE  152-B,ZONA RURAL,78578000,66,34113000,,,,,,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254004777,77294254,0047,77,2,,2,2005-11-03,0,,,2003-09-15,4622200,"0163600,4623103,4623199,4632001,4683400,5211701,5211799,8292000",MT,5108501,9905,RODOVIA,MT 225,S/NR,,BAIRRO DE CHACARAS,78880000,65,36455000,,,,,juridicotributario@amaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254001328,77294254,0013,28,2,SEMAGGIL,8,2021-05-21,1,,,1990-04-02,0210107,,MT,5104807,9095,RODOVIA,BR 364,S/NR,KM    310,ZONA RURAL,78820000,66,34113000,,,,,,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254006044,77294254,0060,44,2,,2,2010-04-07,0,,,2010-04-07,4622200,,RS,4314100,8785,AVENIDA,BRASIL OESTE,1630,EDIF: CONRAD RESIDENCE; LOJA: AREA 07;,BOQUEIRAO,99025054,65,36455000,,,,,juridicotributario@amaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254008330,77294254,0083,30,2,,2,2018-12-03,0,,,2018-12-03,4622200,"4623106,4623199,4632001,4683400,8211300",PA,1505502,509,RODOVIA,PA 125,SN,QUADRA03                  LOTE  15 E 18 UNIFICADOS  CXPST 217,JK,68628557,65,36455000,,,,,juridicotributario@amaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254006559,77294254,0065,59,2,,8,2021-01-21,1,,,2011-08-02,0210101,4671100,AM,1301902,241,RODOVIA,AM-10 - KM 233 - FAZ. BOM SUCESSO,S/NR,,ZONA RURAL,69100003,92,35218000,,,,,,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254002308,77294254,0023,08,2,AMAGGI,2,2005-11-03,0,,,1997-10-27,4622200,"0163600,1041400,4623103,4623199,4632001,4683400,5211701,5211799",MT,5107925,9907,AREA,"RODOVIA BR 163, KM 783",S/N,,AREA RURAL DE SORRISO,78898899,65,36455000,,,,,juridicotributario@amaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254006800,77294254,0068,00,2,,2,2012-08-24,0,,,2012-08-24,0210101,,MT,5107925,9907,ESTRADA,PRINCIPAL LINHA INGA,S/N,,DISTRITO CARAVAGIO,78890000,65,36455000,,,,,juridicotributario@amaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254004858,77294254,0048,58,2,,2,2005-11-03,0,,,2004-01-27,4622200,"4632001,4623199,4683400,1041400,0141501,0163600,5211799,2012600,2013402,8292000,4623106",MT,5107875,1046,ESTRADA,"SZ 01, KM 34  MARGEM ESQUERDA",S/NR,SALA 02,ZONA RURAL,78365000,,,,,,,,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254005587,77294254,0055,87,2,,2,2006-07-21,0,,,2006-07-21,1041400,"0163600,1932200,3530100,4622200,4623103,4623106,4623199,4632001,5211701,5211799,8292000",MT,5105259,9925,RODOVIA,MT 449,6900N,SETOR 41                  QUADRA999                 LOTE  04B,DISTRITO INDUSTRIAL SENADOR ATILIO FONTANA,78455000,65,36455000,,,,,juridicotributario@amaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254001832,77294254,0018,32,2,,2,2005-11-03,0,,,1994-05-09,4622200,"0163600,4623103,4623106,4623199,4632001,4683400,5211701,5211799,8211300",MT,5100201,9191,RODOVIA,MT 240,SN,KM    3.5,ZONA RURAL,78635000,65,36455000,,,65,36455000,juridicotributario@amaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254006710,77294254,0067,10,2,AMAGGI EXPORTACAO E IMPORTACAO LTDA,8,2020-08-10,1,,,2012-04-27,4622200,"4683400,4623199",PR,4118204,7745,RUA,NESTOR VICTOR,198,CONJ  105,CENTRO,83206000,41,34247669,,,,,juridicotributario@grupomaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254000437,77294254,0004,37,2,,2,2005-11-03,0,,,1984-02-27,4622200,"1041400,2012600,2013402,4623103,4623199,4632001,4683400,5211701,5211799,8292000",MT,5104609,9091,RODOVIA,BR 163,S/N,KM 10,ZONA RURAL,78790000,,,,,,,,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254001670,77294254,0016,70,2,SEMAGGIL,2,2005-11-03,0,,,1993-11-22,4930202,,MT,5103403,9067,AVENIDA,ANDRE ANTONIO MAGGI,303,,ALVORADA,78049080,65,36455000,65,36455208,,,juridicotributario@grupomaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254005668,77294254,0056,68,2,,2,2008-09-25,0,,,2008-09-25,0210101,,MT,5105259,9925,RODOVIA,MT-338,S/NR,KM    55,ZONA RURAL,78455000,66,34113000,,,,,,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254004696,77294254,0046,96,2,,2,2005-11-03,0,,,2003-09-15,4622200,"4632001,4623199,4683400,1041400,0163600,5211799,8292000",MT,5107925,9907,RODOVIA,MT-404 KM-65,S/NR.,SAO LUIZ GONZAGA,ZONA RURAL,78890000,,,,,,,,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254008683,77294254,0086,83,2,,8,2021-05-21,1,,,2019-04-18,1932200,,MT,5105259,9925,AVENIDA,"DAS INDUSTRIAS, UNIDADE 001",SN,LOTE  4B                  QUADRA999                 SETOR 41                  SALA  1,DISTRITO INDUSTRIAL SENADOR ATILIO FONTANA,78455000,65,36455000,,,,,juridicotributario@amaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254005749,77294254,0057,49,2,,2,2008-09-25,0,,,2008-09-25,4622200,"0163600,1041400,4623103,4623199,4632001,4683400,5211701,5211799,8292000",MT,5106240,1042,RODOVIA,MT-242,S/NR,KM    78,ZONA RURAL,78888000,66,34113000,,,,,,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254002723,77294254,0027,23,2,,2,2005-11-03,0,,,2000-01-13,4622200,"4623103,4632001,5211799",MT,5107875,1046,ACESSO,RODOVIA MT - 235,S/N,KM    133,ZONA RURAL,78365000,66,34117262,66,99844225,66,34113125,leonardo.cordeiro@grupomaggi.com.br,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254003452,77294254,0034,52,2,,8,2017-03-09,1,,,2001-02-06,8211300,"4622200,1041400,4623199,4683400,5211799",MT,5104609,9091,RODOVIA,BR-163,S/NR.,KM-28,ZONA RURAL,78790000,,,,,,,,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
2023-02-15,77294254000941,77294254,0009,41,2,SEMAGGIL,8,1996-12-23,1,,,1988-01-14,4623109,,GO,5206206,9325,RUA,TAMOIOS,S/N,QUADRA 07 LOTE 16,SETOR OESTE,73850000,,,,,,,,,,77294254,AMAGGI EXPORTACAO E IMPORTACAO LTDA,2062,2204791875.0,5
